authorID,new_country_code,new_afftype,gender_prediction,race_prediction,race
10.1111/j.1460-2466.2010.01511.x+1.0,US,Education,M,2.0,Asian
10.1111/j.1083-6101.2010.01502.x+2.0,US,Education,F,0.0,White
10.1111/j.1753-9137.2010.01083.x+1.0,DK,Education,F,3.0,Hispanic
10.1111/j.1468-2958.2010.01391.x+2.0,US,Education,F,0.0,White
10.1111/j.1083-6101.2010.01534.x+1.0,US,Education,M,2.0,Asian
10.1111/j.1083-6101.2010.01529.x+2.0,US,Education,F,0.0,White
10.1111/j.1753-9137.2009.01056.x+1.0,US,Education,F,0.0,White
10.1111/j.1468-2958.2009.01366.x+3.0,US,Education,M,0.0,White
10.1111/j.1460-2466.2010.01511.x+2.0,US,Education,F,2.0,Asian
10.1111/j.1468-2958.2010.01388.x+1.0,JP,Non Education,M,2.0,Asian
10.1111/j.1468-2958.2009.01369.x+2.0,US,Education,F,2.0,Asian
10.1111/j.1460-2466.2010.01507.x+1.0,US,Education,M,0.0,White
10.1111/j.1083-6101.2009.01504.x+1.0,US,Education,M,2.0,Asian
10.1111/j.1083-6101.2009.01513.x+2.0,US,Education,F,0.0,White
10.1111/j.1753-9137.2010.01087.x+1.0,US,Education,M,0.0,White
10.1111/j.1753-9137.2010.01070.x+1.0,US,Education,F,0.0,White
10.1111/j.1460-2466.2009.01470.x+1.0,US,Education,M,0.0,White
10.1111/j.1460-2466.2010.01512.x+1.0,GR,Education,M,0.0,White
10.1111/j.1083-6101.2010.01520.x+1.0,DK,Education,M,0.0,White
10.1111/j.1460-2466.2009.01458.x+1.0,US,Education,M,0.0,White
10.1093/joc/jqab044+4.0,US,Education,M,2.0,Asian
10.1093/jcmc/zmab015+5.0,NL,Education,F,0.0,White
10.1093/ct/qtab012+1.0,DE,Education,F,0.0,White
10.1093/hcr/hqab015+2.0,US,Education,M,2.0,Asian
10.1093/hcr/hqac010+2.0,US,Education,N,3.0,Hispanic
10.1093/jcmc/zmab024+1.0,US,Education,M,1.0,Black
10.1093/ccc/tcab064+1.0,US,Education,F,5.0,Indigenous
10.1093/jcmc/zmab021+3.0,US,Education,M,0.0,White
10.1093/hcr/hqab013+3.0,US,Non Education,F,2.0,Asian
10.1093/joc/jqab054+5.0,DE,Education,M,0.0,White
10.1093/joc/jqac013+1.0,DE,Education,M,0.0,White
10.1093/hcr/hqac012+7.0,US,Education,M,2.0,Asian
10.1093/hcr/hqac012+3.0,US,Education,F,2.0,Asian
10.1093/ccc/tcac018+1.0,GB,Education,F,0.0,White
10.1093/hcr/hqab014+3.0,CL,Education,M,3.0,Hispanic
10.1093/ct/qtab011+2.0,US,Non Education,F,0.0,White
10.1093/ct/qtab011+4.0,US,Non Education,F,0.0,White
10.1093/hcr/hqac012+5.0,US,Non Education,F,2.0,Asian
10.1093/ct/qtab005+1.0,NL,Education,M,0.0,White
10.1093/joc/jqac001+3.0,FI,Education,F,0.0,White
10.1093/ct/qtab013+1.0,US,Non Education,M,0.0,White
10.1093/hcr/hqac008+2.0,NO,Non Education,F,0.0,White
10.1093/jcmc/zmac007+1.0,US,Education,F,0.0,White
10.1093/hcr/hqac009+2.0,US,Education,M,0.0,White
10.1093/jcmc/zmab021+1.0,US,Education,F,2.0,Asian
10.1093/hcr/hqac013+2.0,FI,Education,F,0.0,White
10.1093/hcr/hqab023+2.0,US,Education,F,3.0,Hispanic
10.1093/hcr/hqac012+1.0,US,Education,F,2.0,Asian
10.1093/hcr/hqab013+2.0,US,Non Education,M,0.0,White
10.1093/joc/jqab025+1.0,BR,Education,F,3.0,Hispanic
10.1093/joc/jqab025+2.0,BR,Education,M,3.0,Hispanic
10.1093/hcr/hqab001+4.0,US,Education,M,5.0,Indigenous
10.1093/ct/qtz041+1.0,BE,Education,F,0.0,White
10.1093/ct/qtaa026+2.0,US,Education,M,3.0,Hispanic
10.1093/joc/jqz052+30.0,DE,Education,M,0.0,White
10.1093/joc/jqab029+17.0,US,Education,F,3.0,Hispanic
10.1093/joc/jqab025+8.0,BR,Non Education,F,3.0,Hispanic
10.1093/joc/jqaa036+5.0,US,Education,F,3.0,Hispanic
10.1093/joc/jqaa042+1.0,US,Education,F,2.0,Asian
10.1093/joc/jqz052+35.0,DE,Education,F,0.0,White
10.1093/jcmc/zmab012+1.0,FI,Education,F,0.0,White
10.1093/joc/jqz052+25.0,DE,Education,M,0.0,White
10.1093/ct/qtaa021+2.0,SE,Education,F,0.0,White
10.1093/joc/jqaa042+5.0,US,Education,M,2.0,Asian
10.1093/hcr/hqab005+3.0,US,Education,F,2.0,Asian
10.1093/ccc/tcab034+1.0,DE,Education,M,2.0,Asian
10.1093/ccc/tcab046+2.0,US,Education,F,0.0,White
10.1093/jcmc/zmab010+1.0,US,Education,M,2.0,Asian
10.1093/jcmc/zmab006+4.0,NL,Education,M,3.0,Hispanic
10.1093/jcmc/zmab004+1.0,US,Education,M,0.0,White
10.1093/joc/jqaa036+1.0,US,Education,F,2.0,Asian
10.1093/ccc/tcab050+1.0,CL,Education,M,3.0,Hispanic
10.1093/joc/jqz052+16.0,US,Education,M,0.0,White
10.1093/joc/jqab025+9.0,BR,Education,F,3.0,Hispanic
10.1093/jcmc/zmaa014+1.0,DE,Education,M,0.0,White
10.1093/ccc/tcab056+1.0,US,Education,F,5.0,Indigenous
10.1093/ct/qtab001+1.0,US,Non Education,F,0.0,White
10.1093/joc/jqab025+4.0,BR,Education,M,3.0,Hispanic
10.1093/ccc/tcab035+3.0,US,Education,F,2.0,Asian
10.1093/joc/jqab003+5.0,DE,Education,F,0.0,White
10.1093/joc/jqz052+6.0,DE,Education,F,0.0,White
10.1093/jcmc/zmab001+3.0,US,Education,F,2.0,Asian
10.1093/ct/qtz041+2.0,BE,Education,M,0.0,White
10.1093/ct/qtaa011+2.0,DE,Education,M,0.0,White
10.1093/ccc/tcaa025+1.0,US,Education,F,0.0,White
10.1093/ct/qtz021+1.0,US,Education,F,0.0,White
10.1093/joc/jqab041+2.0,US,Education,M,2.0,Asian
10.1093/ct/qtaa011+3.0,DE,Education,M,0.0,White
10.1093/ccc/tcaa013+1.0,US,Education,M,0.0,White
10.1093/hcr/hqab006+4.0,DE,Education,F,0.0,White
10.1093/jcmc/zmab008+1.0,BE,Education,F,0.0,White
10.1093/hcr/hqab007+2.0,US,Education,M,0.0,White
10.1093/hcr/hqab005+1.0,US,Education,M,2.0,Asian
10.1093/joc/jqab035+2.0,US,Education,F,0.0,White
10.1093/jcmc/zmab009+1.0,US,Education,F,0.0,White
10.1093/joc/jqz052+26.0,DE,Education,M,0.0,White
10.1093/joc/jqz052+21.0,US,Education,M,0.0,White
10.1093/jcmc/zmab001+4.0,US,Education,M,0.0,White
10.1093/jcmc/zmaa015+1.0,CN,Education,M,2.0,Asian
10.1093/joc/jqaa042+4.0,US,Education,F,2.0,Asian
10.1093/ct/qtaa013+1.0,IL,Education,M,0.0,White
10.1093/joc/jqz052+4.0,DE,Education,M,0.0,White
10.1093/jcmc/zmab004+2.0,US,Education,F,0.0,White
10.1093/hcr/hqab005+2.0,US,Education,F,2.0,Asian
10.1093/joc/jqz052+18.0,US,Education,M,0.0,White
10.1093/joc/jqab025+6.0,BR,Education,M,0.0,White
10.1093/joc/jqaa037+3.0,US,Education,M,2.0,Asian
10.1093/joc/jqaa042+6.0,US,Education,M,2.0,Asian
10.1093/joc/jqab001+3.0,US,Education,F,0.0,White
10.1093/joc/jqz052+5.0,DE,Education,M,0.0,White
10.1093/ccc/tcaa001+1.0,US,Education,M,0.0,White
10.1093/joc/jqab035+1.0,US,Education,F,0.0,White
10.1093/joc/jqab018+1.0,US,Education,F,2.0,Asian
10.1093/jcmc/zmaa018+3.0,US,Education,M,0.0,White
10.1093/joc/jqz052+7.0,US,Education,F,2.0,Asian
10.1093/joc/jqab001+7.0,US,Non Education,F,0.0,White
10.1093/ct/qtz043+1.0,IL,Education,M,0.0,White
10.1093/ct/qtaa013+2.0,IL,Education,F,0.0,White
10.1093/joc/jqab001+6.0,US,Education,F,0.0,White
10.1093/joc/jqz046+2.0,AT,Education,F,0.0,White
10.1093/ccc/tcaa024+1.0,US,Education,N,0.0,White
10.1093/ccc/tcz034+1.0,US,Education,F,0.0,White
10.1093/hcr/hqz020+4.0,US,Education,M,0.0,White
10.1093/joc/jqz048+3.0,US,Education,M,0.0,White
10.1093/jcmc/zmaa010+2.0,BE,Education,M,0.0,White
10.1093/joc/jqaa001+2.0,US,Education,F,4.0,Middle Eastern
10.1093/hcr/hqaa002+2.0,US,Education,M,0.0,White
10.1093/hcr/hqz014+2.0,US,Education,M,0.0,White
10.1093/joc/jqz048+2.0,US,Education,F,0.0,White
10.1093/hcr/hqaa005+1.0,US,Education,M,2.0,Asian
10.1093/joc/jqaa025+4.0,DE,Education,M,0.0,White
10.1093/hcr/hqaa005+3.0,BE,Education,M,0.0,White
10.1093/jcmc/zmz019+1.0,US,Education,M,0.0,White
10.1093/joc/jqaa022+1.0,US,Education,F,2.0,Asian
10.1093/joc/jqaa011+2.0,BE,Education,F,0.0,White
10.1093/joc/jqaa015+2.0,US,Education,M,0.0,White
10.1093/joc/jqz041+1.0,US,Education,M,0.0,White
10.1093/joc/jqaa019+5.0,US,Education,M,1.0,Black
10.1093/ccc/tcaa015+4.0,BR,Education,F,3.0,Hispanic
10.1093/jcmc/zmz020+1.0,US,Education,F,2.0,Asian
10.1093/joc/jqaa015+1.0,US,Education,M,0.0,White
10.1093/joc/jqaa005+1.0,US,Education,M,0.0,White
10.1093/joc/jqaa007+1.0,US,Education,M,0.0,White
10.1093/hcr/hqz024+1.0,DE,Education,M,0.0,White
10.1093/jcmc/zmaa013+3.0,US,Education,F,0.0,White
10.1093/jcmc/zmaa006+3.0,NL,Education,M,0.0,White
10.1093/hcr/hqz020+7.0,US,Education,M,0.0,White
10.1093/joc/jqaa019+6.0,US,Education,M,2.0,Asian
10.1093/hcr/hqz020+5.0,US,Education,M,0.0,White
10.1093/jcmc/zmaa013+5.0,US,Education,F,2.0,Asian
10.1093/jcmc/zmaa003+3.0,US,Non Education,M,2.0,Asian
10.1093/jcmc/zmz031+1.0,CH,Education,F,0.0,White
10.1093/ct/qtz017+1.0,US,Education,M,0.0,White
10.1093/hcr/hqz024+2.0,DE,Education,F,0.0,White
10.1093/joc/jqaa005+2.0,US,Education,M,0.0,White
10.1093/hcr/hqz015+2.0,US,Education,M,2.0,Asian
10.1093/hcr/hqz019+2.0,US,Education,M,0.0,White
10.1093/jcmc/zmz031+3.0,CH,Education,F,0.0,White
10.1093/joc/jqaa019+4.0,SG,Non Education,M,2.0,Asian
10.1093/joc/jqz048+5.0,US,Education,M,0.0,White
10.1093/ccc/tcz044+1.0,US,Education,F,0.0,White
10.1093/ccc/tcz005+1.0,US,Education,F,0.0,White
10.1093/joc/jqy064+6.0,US,Education,M,0.0,White
10.1093/joc/jqz001+3.0,US,Education,M,0.0,White
10.1093/hcr/hqz011+1.0,US,Education,M,0.0,White
10.1093/hcr/hqy015+2.0,BE,Education,M,0.0,White
10.1093/joc/jqz028+2.0,US,Education,M,0.0,White
10.1093/joc/jqz001+2.0,US,Education,F,0.0,White
10.1093/joc/jqy064+4.0,US,Education,F,2.0,Asian
10.1093/jcmc/zmz009+5.0,US,Education,F,2.0,Asian
10.1093/ccc/tcz031+8.0,US,Education,M,1.0,Black
10.1093/ct/qty027+2.0,US,Education,M,3.0,Hispanic
10.1093/joc/jqy064+2.0,US,Education,F,2.0,Asian
10.1093/hcr/hqz001+1.0,US,Non Education,M,0.0,White
10.1093/ccc/tcz031+4.0,US,Education,F,0.0,White
10.1093/jcmc/zmz004+1.0,TW,Education,F,2.0,Asian
10.1093/ccc/tcz016+1.0,US,Education,F,0.0,White
10.1093/hcr/hqz010+3.0,US,Education,M,0.0,White
10.1093/ct/qty023+1.0,US,Education,M,0.0,White
10.1093/hcr/hqy012+4.0,US,Education,M,0.0,White
10.1093/ct/qty027+1.0,ES,Education,M,3.0,Hispanic
10.1093/joc/jqy064+1.0,US,Education,M,0.0,White
10.1093/joc/jqz028+3.0,US,Education,F,2.0,Asian
10.1093/jcmc/zmy025+2.0,NL,Education,M,0.0,White
10.1093/ccc/tcz031+6.0,US,Education,F,0.0,White
10.1093/hcr/hqy011+1.0,US,Education,M,0.0,White
10.1093/joc/jqy064+7.0,US,Education,M,2.0,Asian
10.1093/joc/jqy064+5.0,US,Education,F,2.0,Asian
10.1093/ccc/tcz013+1.0,US,Education,F,2.0,Asian
10.1093/hcr/hqy011+2.0,US,Education,M,1.0,Black
10.1093/joc/jqz030+2.0,US,Education,M,2.0,Asian
10.1093/joc/jqz001+5.0,US,Education,F,2.0,Asian
10.1093/ccc/tcz025+4.0,CR,Education,F,0.0,White
10.1093/jcmc/zmz009+1.0,US,Education,F,2.0,Asian
10.1093/hcr/hqz005+1.0,US,Education,F,0.0,White
10.1093/joc/jqz015+2.0,MX,Education,F,3.0,Hispanic
10.1093/hcr/hqy015+1.0,BE,Education,F,0.0,White
10.1093/ccc/tcz025+2.0,CR,Education,M,3.0,Hispanic
10.1093/hcr/hqy015+3.0,BE,Education,F,0.0,White
10.1093/joc/jqz001+4.0,US,Education,F,2.0,Asian
10.1093/ct/qty030+1.0,US,Education,F,2.0,Asian
10.1093/hcr/hqz010+5.0,US,Education,F,0.0,White
10.1093/jcmc/zmy025+1.0,NL,Education,F,0.0,White
10.1093/hcr/hqy009+2.0,US,Education,F,0.0,White
10.1093/hcr/hqy008+5.0,US,Education,F,2.0,Asian
10.1093/hcr/hqx004+3.0,DE,Education,M,0.0,White
10.1093/joc/jqy007+1.0,AR,Education,F,0.0,White
10.1093/ct/qty017+1.0,DE,Education,M,0.0,White
10.1093/hcr/hqx007+2.0,DE,Education,F,0.0,White
10.1093/hcr/hqx007+1.0,DE,Education,M,0.0,White
10.1093/joc/jqy030+2.0,CH,Education,M,0.0,White
10.1093/hcr/hqx008+4.0,US,Education,F,2.0,Asian
10.1093/joc/jqy056+3.0,US,Education,M,0.0,White
10.1093/joc/jqx020+4.0,DE,Education,M,0.0,White
10.1093/ct/qtx005+3.0,US,Education,M,0.0,White
10.1093/jcmc/zmy004+2.0,US,Education,F,0.0,White
10.1093/hcr/hqy007+6.0,BR,Education,F,3.0,Hispanic
10.1093/jcmc/zmy006+1.0,US,Education,F,0.0,White
10.1093/ct/qtx012+2.0,AR,Education,F,3.0,Hispanic
10.1093/hcr/hqx008+3.0,US,Education,M,0.0,White
10.1093/hcr/hqy007+5.0,BR,Education,F,3.0,Hispanic
10.1093/hcr/hqy008+1.0,US,Education,M,0.0,White
10.1093/hcr/hqy008+2.0,US,Education,M,0.0,White
10.1093/joc/jqy016+4.0,US,Education,F,0.0,White
10.1093/hcr/hqx005+2.0,US,Education,F,0.0,White
10.1093/joc/jqy030+3.0,CH,Education,F,0.0,White
10.1093/hcr/hqx010+1.0,US,Education,F,0.0,White
10.1093/hcr/hqy007+2.0,BR,Education,F,2.0,Asian
10.1093/hcr/hqy004+3.0,US,Non Education,M,2.0,Asian
10.1093/ccc/tcy005+1.0,US,Education,M,1.0,Black
10.1093/hcr/hqx008+2.0,US,Education,M,0.0,White
10.1093/joc/jqy042+1.0,US,Education,F,0.0,White
10.1093/joc/jqx017+2.0,DE,Education,F,0.0,White
10.1093/jcmc/zmy019+1.0,US,Education,M,0.0,White
10.1093/joc/jqy052+2.0,US,Education,M,0.0,White
10.1093/hcr/hqx006+1.0,US,Education,F,0.0,White
10.1093/joc/jqy023+2.0,US,Education,M,0.0,White
10.1093/hcr/hqx003+3.0,US,Education,F,0.0,White
10.1093/jcmc/zmy012+3.0,AR,Education,F,0.0,White
10.1093/ct/qtx002+1.0,US,Education,M,0.0,White
10.1093/ct/qtx012+1.0,AR,Education,M,0.0,White
10.1093/jcmc/zmy007+1.0,DE,Education,F,0.0,White
10.1093/joc/jqy051+3.0,US,Education,F,0.0,White
10.1093/joc/jqx020+6.0,DE,Education,F,0.0,White
10.1093/joc/jqy040+2.0,US,Education,M,0.0,White
10.1093/joc/jqx020+1.0,US,Education,F,0.0,White
10.1093/joc/jqy016+3.0,US,Education,M,3.0,Hispanic
10.1093/ccc/tcx004+1.0,US,Education,M,2.0,Asian
10.1093/ccc/tcx013+1.0,US,Education,M,0.0,White
10.1111/jcom.12340+2.0,US,Education,F,0.0,White
10.1111/hcre.12096+1.0,US,Education,F,0.0,White
10.1111/jcc4.12195+2.0,FR,Education,F,0.0,White
10.1111/jcom.12325+1.0,CL,Education,M,3.0,Hispanic
10.1111/jcc4.12198+2.0,CL,Education,M,3.0,Hispanic
10.1111/jcc4.12199+2.0,US,Education,M,0.0,White
10.1111/jcom.12322+2.0,IL,Education,M,0.0,White
10.1111/comt.12112+1.0,DE,Education,M,0.0,White
10.1111/jcc4.12185+3.0,ES,Education,M,3.0,Hispanic
10.1111/jcc4.12195+1.0,FR,Education,F,4.0,Middle Eastern
10.1111/hcre.12110+1.0,US,Education,F,0.0,White
10.1111/cccr.12144+1.0,US,Education,F,2.0,Asian
10.1111/jcom.12325+2.0,CL,Education,F,3.0,Hispanic
10.1111/cccr.12166+2.0,US,Education,F,0.0,White
10.1111/jcom.12337+2.0,DE,Education,M,0.0,White
10.1111/jcom.12273+2.0,US,Education,F,0.0,White
10.1111/comt.12103+2.0,DE,Education,F,0.0,White
10.1111/jcc4.12196+2.0,ES,Education,F,3.0,Hispanic
10.1111/jcom.12276+3.0,TR,Education,F,0.0,White
10.1111/hcre.12115+2.0,US,Education,M,0.0,White
10.1111/jcom.12324+4.0,NL,Education,F,0.0,White
10.1111/comt.12103+1.0,DE,Education,F,0.0,White
10.1111/cccr.12147+1.0,US,Education,F,2.0,Asian
10.1111/hcre.12116+1.0,US,Education,M,0.0,White
10.1111/jcom.12321+1.0,ES,Education,M,3.0,Hispanic
10.1111/jcom.12280+5.0,US,Education,M,0.0,White
10.1111/cccr.12163+1.0,US,Education,M,0.0,White
10.1111/comt.12113+1.0,US,Education,M,0.0,White
10.1111/cccr.12164+1.0,US,Education,M,2.0,Asian
10.1111/jcom.12318+2.0,US,Education,F,0.0,White
10.1111/cccr.12166+1.0,US,Education,M,0.0,White
10.1111/jcc4.12194+2.0,GB,Education,F,0.0,White
10.1111/jcom.12340+1.0,US,Education,F,0.0,White
10.1111/jcc4.12179+1.0,US,Education,F,0.0,White
10.1111/jcom.12339+4.0,ES,Education,F,3.0,Hispanic
10.1111/jcc4.12179+3.0,US,Education,F,0.0,White
10.1111/hcre.12096+3.0,US,Education,F,0.0,White
10.1111/hcre.12109+3.0,ES,Education,F,0.0,White
10.1111/jcc4.12185+2.0,US,Education,M,0.0,White
10.1111/hcre.12115+5.0,US,Education,M,0.0,White
10.1111/jcc4.12199+5.0,US,Education,M,2.0,Asian
10.1111/jcom.12339+8.0,DE,Education,F,0.0,White
10.1111/hcre.12096+5.0,US,Non Education,F,0.0,White
10.1111/cccr.12173+3.0,US,Education,F,2.0,Asian
10.1111/hcre.12115+4.0,US,Education,M,2.0,Asian
10.1111/comt.12113+2.0,US,Education,M,0.0,White
10.1111/cccr.12169+1.0,US,Education,F,0.0,White
10.1111/jcom.12339+7.0,FI,Education,F,0.0,White
10.1111/comt.12102+2.0,DE,Education,F,0.0,White
10.1111/jcom.12290+2.0,US,Education,F,2.0,Asian
10.1111/jcom.12276+1.0,TR,Education,M,0.0,White
10.1111/jcom.12290+1.0,US,Education,F,0.0,White
10.1111/cccr.12173+2.0,US,Education,F,0.0,White
10.1111/jcom.12277+4.0,ES,Education,M,3.0,Hispanic
10.1111/jcom.12339+6.0,PL,Education,F,0.0,White
10.1111/jcc4.12166+2.0,US,Education,M,3.0,Hispanic
10.1111/cccr.12113+1.0,DE,Education,F,0.0,White
10.1111/cccr.12131+2.0,BE,Education,F,0.0,White
10.1111/jcc4.12153+2.0,NL,Education,F,0.0,White
10.1111/jcom.12259+5.0,BE,Non Education,M,0.0,White
10.1111/jcc4.12153+3.0,NL,Education,F,0.0,White
10.1111/cccr.12108+2.0,US,Education,M,2.0,Asian
10.1111/jcc4.12151+3.0,US,Education,F,0.0,White
10.1111/hcre.12085+4.0,US,Education,F,4.0,Middle Eastern
10.1111/jcc4.12166+14.0,US,Education,M,0.0,White
10.1111/hcre.12067+3.0,US,Education,M,0.0,White
10.1111/hcre.12063+2.0,NL,Education,M,0.0,White
10.1111/jcom.12248+6.0,DE,Education,F,0.0,White
10.1111/jcom.12248+4.0,DE,Education,F,0.0,White
10.1111/jcom.12250+3.0,CA,Non Education,F,0.0,White
10.1111/hcre.12086+3.0,US,Education,M,0.0,White
10.1111/hcre.12091+2.0,US,Education,F,0.0,White
10.1111/jcc4.12151+2.0,US,Education,F,2.0,Asian
10.1111/hcre.12081+1.0,US,Education,M,2.0,Asian
10.1111/jcom.12248+2.0,US,Education,F,0.0,White
10.1111/hcre.12080+2.0,BE,Education,M,0.0,White
10.1111/hcre.12085+6.0,US,Education,F,0.0,White
10.1111/hcre.12067+2.0,US,Education,F,0.0,White
10.1111/hcre.12080+1.0,BE,Education,M,0.0,White
10.1111/hcre.12085+2.0,US,Education,F,0.0,White
10.1111/jcc4.12166+11.0,GR,Education,M,0.0,White
10.1111/jcom.12245+3.0,CL,Education,M,3.0,Hispanic
10.1111/jcc4.12162+1.0,US,Non Education,F,0.0,White
10.1111/hcre.12085+8.0,US,Education,M,0.0,White
10.1111/jcom.12253+2.0,MX,Education,F,3.0,Hispanic
10.1111/jcom.12234+3.0,US,Education,F,2.0,Asian
10.1111/comt.12090+2.0,US,Education,M,0.0,White
10.1111/hcre.12082+1.0,DE,Education,M,0.0,White
10.1111/cccr.12080+1.0,US,Education,M,0.0,White
10.1111/jcom.12154+5.0,DE,Education,M,0.0,White
10.1111/jcom.12141+1.0,NL,Education,M,0.0,White
10.1111/jcom.12167+1.0,TH,Non Education,F,0.0,White
10.1111/jcc4.12114+2.0,BE,Education,M,0.0,White
10.1111/jcom.12182+1.0,DE,Education,M,0.0,White
10.1111/jcc4.12104+1.0,US,Education,F,0.0,White
10.1111/hcre.12056+3.0,DE,Education,M,0.0,White
10.1111/comt.12060+1.0,US,Education,M,0.0,White
10.1111/comt.12063+1.0,US,Education,F,0.0,White
10.1111/jcom.12149+4.0,US,Education,M,0.0,White
10.1111/jcom.12183+4.0,US,Education,M,0.0,White
10.1111/jcc4.12139+3.0,NL,Non Education,F,0.0,White
10.1111/jcom.12156+2.0,DE,Education,F,0.0,White
10.1111/cccr.12073+4.0,AT,Education,F,0.0,White
10.1111/jcom.12141+2.0,NL,Education,F,0.0,White
10.1111/hcre.12041+1.0,US,Education,F,2.0,Asian
10.1111/jcom.12167+2.0,TH,Non Education,M,0.0,White
10.1111/jcom.12163+1.0,US,Education,M,2.0,Asian
10.1111/hcre.12043+1.0,US,Education,F,2.0,Asian
10.1111/hcre.12043+2.0,US,Education,M,3.0,Hispanic
10.1111/jcc4.12132+2.0,NL,Education,M,0.0,White
10.1111/jcc4.12118+2.0,US,Education,F,0.0,White
10.1111/hcre.12044+5.0,NL,Education,M,0.0,White
10.1111/jcc4.12101+3.0,US,Education,F,0.0,White
10.1111/jcc4.12101+4.0,US,Non Education,F,0.0,White
10.1111/hcre.12062+1.0,US,Education,M,0.0,White
10.1111/jcc4.12125+1.0,CA,Non Education,F,0.0,White
10.1111/jcom.12154+2.0,DE,Education,F,0.0,White
10.1111/jcc4.12139+1.0,NL,Education,M,5.0,Indigenous
10.1111/jcc4.12131+1.0,NL,Education,F,0.0,White
10.1111/hcre.12060+1.0,US,Education,F,0.0,White
10.1111/jcc4.12103+3.0,CH,Education,M,0.0,White
10.1111/jcc4.12107+4.0,US,Non Education,M,0.0,White
10.1111/hcre.12048+4.0,US,Education,F,0.0,White
10.1111/jcc4.12132+4.0,NL,Education,M,0.0,White
10.1111/hcre.12052+1.0,NL,Education,M,0.0,White
10.1111/jcc4.12091+1.0,US,Education,F,0.0,White
10.1111/cccr.12088+1.0,US,Education,M,3.0,Hispanic
10.1111/comt.12082+2.0,DE,Education,M,0.0,White
10.1111/jcc4.12129+1.0,IT,Education,M,0.0,White
10.1111/jcom.12174+3.0,US,Education,F,0.0,White
10.1111/hcre.12051+4.0,PT,Education,F,3.0,Hispanic
10.1111/jcom.12134+1.0,US,Education,M,0.0,White
10.1111/jcom.12145+3.0,CA,Education,M,0.0,White
10.1111/jcc4.12104+4.0,US,Education,M,0.0,White
10.1111/jcom.12156+1.0,DE,Education,M,0.0,White
10.1111/jcom.12133+1.0,US,Education,M,1.0,Black
10.1111/jcc4.12103+2.0,CH,Education,F,0.0,White
10.1111/jcom.12134+2.0,US,Education,F,2.0,Asian
10.1111/hcre.12055+1.0,US,Education,M,2.0,Asian
10.1111/jcom.12182+5.0,US,Education,M,0.0,White
10.1111/jcom.12182+7.0,FI,Education,M,0.0,White
10.1111/jcom.12167+3.0,TH,Non Education,F,0.0,White
10.1111/jcom.12166+2.0,US,Education,F,0.0,White
10.1111/cccr.12048+1.0,US,Education,F,2.0,Asian
10.1111/jcc4.12077+1.0,US,Non Education,M,0.0,White
10.1111/jcom.12105+1.0,US,Education,M,0.0,White
10.1111/comt.12038+2.0,MX,Education,M,3.0,Hispanic
10.1111/hcre.12025+3.0,US,Education,F,0.0,White
10.1111/jcom.12099+1.0,DE,Education,M,0.0,White
10.1111/jcc4.12047+3.0,NO,Non Education,M,0.0,White
10.1111/comt.12032+2.0,US,Education,M,0.0,White
10.1111/comt.12040+1.0,US,Education,F,0.0,White
10.1111/jcom.12125+1.0,US,Education,F,0.0,White
10.1111/cccr.12046+1.0,US,Education,M,0.0,White
10.1111/jcc4.12066+2.0,NL,Education,M,0.0,White
10.1111/jcom.12128+1.0,US,Education,M,0.0,White
10.1111/jcc4.12048+4.0,US,Education,M,2.0,Asian
10.1111/jcc4.12047+2.0,NO,Non Education,M,0.0,White
10.1111/jcom.12097+2.0,DE,Education,M,0.0,White
10.1111/jcc4.12073+2.0,US,Education,M,2.0,Asian
10.1111/jcom.12110+1.0,US,Education,F,0.0,White
10.1111/jcc4.12043+3.0,US,Education,F,0.0,White
10.1111/jcom.12067+1.0,CL,Education,F,3.0,Hispanic
10.1111/jcc4.12088+2.0,CL,Education,F,3.0,Hispanic
10.1111/jcc4.12035+3.0,FR,Education,F,0.0,White
10.1111/hcre.12037+3.0,KR,Education,M,2.0,Asian
10.1111/jcom.12089+3.0,US,Education,M,0.0,White
10.1111/jcc4.12035+1.0,FR,Education,M,0.0,White
10.1111/jcom.12073+4.0,NL,Non Education,F,0.0,White
10.1111/jcom.12069+4.0,US,Education,F,0.0,White
10.1111/jcc4.12084+2.0,US,Education,F,0.0,White
10.1111/jcom.12089+2.0,US,Education,F,2.0,Asian
10.1111/hcre.12037+2.0,US,Education,F,2.0,Asian
10.1111/jcom.12126+1.0,US,Education,M,2.0,Asian
10.1111/cccr.12053+1.0,US,Education,F,0.0,White
10.1111/jcom.12112+1.0,DE,Education,F,0.0,White
10.1111/jcom.12108+1.0,US,Education,F,0.0,White
10.1111/jcom.12088+3.0,US,Education,M,2.0,Asian
10.1111/jcc4.12047+1.0,NO,Non Education,F,0.0,White
10.1111/jcc4.12044+1.0,US,Education,M,0.0,White
10.1111/jcc4.12055+2.0,US,Education,M,0.0,White
10.1111/jcom.12073+7.0,NL,Non Education,M,0.0,White
10.1111/jcc4.12065+2.0,NL,Education,F,0.0,White
10.1111/jcc4.12035+4.0,CH,Education,M,0.0,White
10.1111/hcre.12029+2.0,US,Education,F,0.0,White
10.1111/jcom.12088+2.0,US,Education,F,0.0,White
10.1111/jcc4.12088+3.0,US,Education,M,0.0,White
10.1111/jcc4.12055+1.0,US,Education,F,0.0,White
10.1111/jcom.12101+1.0,US,Education,M,2.0,Asian
10.1111/jcom.12107+2.0,NL,Education,M,0.0,White
