doi,url,year,title,journal,datePublished,authorFullName,firstName,lastName,numberOfAuthors,authorPosition,affiliation
10.1093/ccc/tcz009,https://academic.oup.com/ccc/article/12/1/147/5382139,2019,The Populism of Online Communities: Constructing the Boundary Between “Blameless” People and “Culpable” Others,"Communication, Culture and Critique",2019-03-16,Michael Hameleers,Michael,Hameleers,1.0,1.0,"ASCoR, University of Amsterdam, Amsterdam, The Netherlands"
10.1093/ccc/tcy023,https://academic.oup.com/ccc/article/11/4/513/5112960,2018,Moral Orders in Contribution Cultures,"Communication, Culture and Critique",2018-10-01,Alison B Powell,Alison,Powell,1.0,1.0,"Department of Media and Communication, London School of Economics and Political Science, London, UK"
10.1093/ccc/tcy024,https://academic.oup.com/ccc/article/11/4/530/5112964,2018,50 Shades of Film Censorship: Gender Bias From the Hays Code to MPAA Ratings,"Communication, Culture and Critique",2018-10-01,Chloé Nurik,Chloé,Nurik,1.0,1.0,"3620 Walnut Street, Philadelphia, PA, USA"
10.1093/ccc/tcy026,https://academic.oup.com/ccc/article/11/4/548/5112963,2018,Transnational Identities and Feeling in Fandom: Place and Embodiment in K-pop Fan Reaction Videos,"Communication, Culture and Critique",2018-10-01,Anna Lee Swan,Anna,Swan,1.0,1.0,"Department of Communication, University of Washington, 2023 King Lane Northeast, Seattle, WA, USA"
10.1093/ccc/tcy027,https://academic.oup.com/ccc/article/11/4/566/5145020,2018,The Tech Lobby: Tracing the Contours of New Media Elite Lobbying Power,"Communication, Culture and Critique",2018-10-26,Pawel Popiel,Pawel,Popiel,1.0,1.0,"Annenberg School for Communication, University of Pennsylvania, 3620 Walnut St., Philadelphia, PA, USA"
10.1093/ccc/tcy029,https://academic.oup.com/ccc/article/11/4/586/5181562,2018,"Temporally Inexpensive, Affectively Expensive: Digitally-Mediated Maternal Interpersonal Ties in the Perinatal Months","Communication, Culture and Critique",2018-11-14,Ranjana Das,Ranjana,Das,1.0,1.0,"Senior Lecturer, Department of Sociology, University of Surrey, Guildford, UK"
10.1093/ccc/tcy030,https://academic.oup.com/ccc/article/11/4/604/5173744,2018,Rhetoric of Online Disability Activism: #CripTheVote and Civic Participation,"Communication, Culture and Critique",2018-11-12,Benjamin W Mann,Benjamin,Mann,1.0,1.0,"Department of Communication, University of Utah, Salt Lake City, Utah, UT, USA"
10.1093/ccc/tcy031,https://academic.oup.com/ccc/article/11/4/622/5219182,2018,Re-visiting ‘Solidarność’: Propaganda of Protest and Campaigning of the Social Movement,"Communication, Culture and Critique",2018-11-30,Paweł Surowiec,Paweł,Surowiec,1.0,1.0,"Bournemouth University, Faculty of Media and Communication, Talbot Campus, Poole, UK"
10.1093/ccc/tcy032,https://academic.oup.com/ccc/article/11/4/642/5222592,2018,“I Think of Him as an Ancestor”: Tupac Shakur Fans and the Intimacy of Pop Cultural Heritage,"Communication, Culture and Critique",2018-11-30,Amanda Nell Edgar,Amanda,Edgar,2.0,1.0,"Department of Communication and Film, University of Memphis, Memphis, TN, USA"
10.1093/ccc/tcy032,https://academic.oup.com/ccc/article/11/4/642/5222592,2018,“I Think of Him as an Ancestor”: Tupac Shakur Fans and the Intimacy of Pop Cultural Heritage,"Communication, Culture and Critique",2018-11-30,Keven James Rudrow,Keven,Rudrow,2.0,2.0,"Department of Communication and Film, University of Memphis, Memphis, TN, USA"
10.1093/ccc/tcy028,https://academic.oup.com/ccc/article/11/4/659/5126798,2018,Erratum: “Why Faculty Shouldn’t F**k Their Students”,"Communication, Culture and Critique",2018-10-11,C Stabile,C,Stabile,1.0,1.0,
10.1093/ccc/tcy011,https://academic.oup.com/ccc/article/11/3/341/5035433,2018,Reading the Black Woman’s Body Via Instagram Fame,"Communication, Culture and Critique",2018-06-11,Erica B Edwards,Erica,Edwards,2.0,1.0,"Urban Child Study Center, Georgia State University, Atlanta, GA, USA"
10.1093/ccc/tcy011,https://academic.oup.com/ccc/article/11/3/341/5035433,2018,Reading the Black Woman’s Body Via Instagram Fame,"Communication, Culture and Critique",2018-06-11,Jennifer Esposito,Jennifer,Esposito,2.0,2.0,"Educational Policy Studies, Georgia State University, Atlanta, GA, USA"
10.1093/ccc/tcy012,https://academic.oup.com/ccc/article/11/3/359/5060324,2018,The Spectacularization and Serialization of Whiteness: Theorizing 50+ Years of O.J. Simpson’s Contentious Notoriety,"Communication, Culture and Critique",2018-07-27,Rachel Alicia Griffin,Rachel,Griffin,1.0,1.0,"Department of Communication, University of Utah, Salt Lake City, UT, USA"
10.1093/ccc/tcy013,https://academic.oup.com/ccc/article/11/3/378/5060328,2018,Racialized Surveillance: Activist Media and the Policing of Black Bodies,"Communication, Culture and Critique",2018-07-27,Gino Canella,Gino,Canella,1.0,1.0,"Department of Journalism, Emerson College, Boston, MA, USA"
10.1093/ccc/tcy014,https://academic.oup.com/ccc/article/11/3/399/5060326,2018,From the Girl to the World: Good Girls as Political Endorsers and Agents of Change,"Communication, Culture and Critique",2018-07-27,Anita Ruth Biressi,Anita,Biressi,1.0,1.0,"Department of Media, Culture and Language, Southlands College, University of Roehampton, London, UK"
10.1093/ccc/tcy015,https://academic.oup.com/ccc/article/11/3/418/5060327,2018,Legitimating Media: Shakespeare’s Awkward Travels Through Video Games and Twitter,"Communication, Culture and Critique",2018-07-27,Li Cornfeld,Li,Cornfeld,3.0,1.0,"Center for Humanistic Inquiry, Amherst College , Amherst, MA,  USA"
10.1093/ccc/tcy015,https://academic.oup.com/ccc/article/11/3/418/5060327,2018,Legitimating Media: Shakespeare’s Awkward Travels Through Video Games and Twitter,"Communication, Culture and Critique",2018-07-27,Victoria Simon,Victoria,Simon,3.0,2.0,"Art History and Communication Studies, McGill University , Montreal, QC,  Canada"
10.1093/ccc/tcy015,https://academic.oup.com/ccc/article/11/3/418/5060327,2018,Legitimating Media: Shakespeare’s Awkward Travels Through Video Games and Twitter,"Communication, Culture and Critique",2018-07-27,Jonathan Sterne,Jonathan,Sterne,3.0,3.0,"Art History and Communication Studies, McGill University , Montreal, QC,  Canada"
10.1093/ccc/tcy009,https://academic.oup.com/ccc/article/11/3/436/5036932,2018,"Liminally White: Jews, Mormons, and Whiteness","Communication, Culture and Critique",2018-06-13,Jamie Moshin,Jamie,Moshin,2.0,1.0,"Department of Communication Studies and Department of Liberal Arts, University of Michigan, Ann Arbor, MI, USA"
10.1093/ccc/tcy009,https://academic.oup.com/ccc/article/11/3/436/5036932,2018,"Liminally White: Jews, Mormons, and Whiteness","Communication, Culture and Critique",2018-06-13,Richard Benjamin Crosby,Richard,Crosby,2.0,2.0,"Department of English, Iowa State University, Ames, IA, USA"
10.1093/ccc/tcy010,https://academic.oup.com/ccc/article/11/3/455/5035432,2018,Grounding Peer Production in Practice: Editorial Routines and Everyday Engagement in the “Free Encyclopedia Anyone Can Edit”,"Communication, Culture and Critique",2018-06-11,Christian Pentzold,Christian,Pentzold,1.0,1.0,"Centre for Media, Communication and Information Research, University of Bremen, Bremen, Germany"
10.1093/ccc/tcy016,https://academic.oup.com/ccc/article/11/3/475/5062539,2018,#ThisEndsHere: Confronting Sexual Assault and Harassment in Our Campus Communities,"Communication, Culture and Critique",2018-07-31,Rosemary Clark-Parsons,Rosemary,Clark-Parsons,1.0,1.0,"The Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA, USA"
10.1093/ccc/tcy019,https://academic.oup.com/ccc/article/11/3/479/5085425,2018,“Why Faculty Shouldn’t F**k Their Students”,"Communication, Culture and Critique",2018-08-18,C Stabile,C,Stabile,1.0,1.0,"University of Oregon, Eugene, OR, USA"
10.1093/ccc/tcy017,https://academic.oup.com/ccc/article/11/3/484/5062540,2018,Sexual Harassment in Media Education,"Communication, Culture and Critique",2018-07-31,Stine Eckert,Stine,Eckert,2.0,1.0,"Communication, Wayne State University, Detroit, USA"
10.1093/ccc/tcy017,https://academic.oup.com/ccc/article/11/3/484/5062540,2018,Sexual Harassment in Media Education,"Communication, Culture and Critique",2018-07-31,Linda Steiner,Linda,Steiner,2.0,2.0,"Philip Merrill College of Journalism, University of Maryland, College Park, MD, USA"
10.1093/ccc/tcy025,https://academic.oup.com/ccc/article/11/3/489/5086508,2018,When an Indian Whisper Network Went Digital,"Communication, Culture and Critique",2018-08-29,Radhika Gajjala,Radhika,Gajjala,1.0,1.0,"School of Media and Communication, Bowling Green State University, Bowling Green, OH, USA"
10.1093/ccc/tcy020,https://academic.oup.com/ccc/article/11/3/494/5076404,2018,Caste and the LoSHA Discourse,"Communication, Culture and Critique",2018-08-20,Pallavi Rao,Pallavi,Rao,1.0,1.0,"Indiana University Bloomington, The Media School, Franklin Hall, 601 E Kirkwood Ave, Bloomington, IN, USA"
10.1093/ccc/tcy021,https://academic.oup.com/ccc/article/11/3/498/5085181,2018,“Calling Out” Campus Sexual Violence: Student Activist Labors of Confrontation and Care,"Communication, Culture and Critique",2018-08-28,Ayesha Vemuri,Ayesha,Vemuri,1.0,1.0,"Department of Art History and Communication Studies, McGill University, Montreal, Quebec, Canada"
10.1093/ccc/tcy022,https://academic.oup.com/ccc/article/11/3/503/5085180,2018,#MeToo and Student Activism against Sexual Violence,"Communication, Culture and Critique",2018-08-28,Carrie A Rentschler,Carrie,Rentschler,1.0,1.0,"Department of Art History and Communication Studies, McGill University, Montreal, CA, Canada"
10.1093/ccc/tcy018,https://academic.oup.com/ccc/article/11/3/508/5076403,2018,#ThisEndsHere: Ending Sexual Harassment and Assault at Penn State,"Communication, Culture and Critique",2018-08-20,Michelle Rodino-Colocino,Michelle,Rodino-Colocino,7.0,1.0,"Department of Women’s, Gender and Sexuality Studies, Penn State University, PA, USA"
10.1093/ccc/tcy018,https://academic.oup.com/ccc/article/11/3/508/5076403,2018,#ThisEndsHere: Ending Sexual Harassment and Assault at Penn State,"Communication, Culture and Critique",2018-08-20,Christy Beck,Christy,Beck,7.0,2.0,"Department of Women’s, Gender and Sexuality Studies, Penn State University, PA, USA"
10.1093/ccc/tcy018,https://academic.oup.com/ccc/article/11/3/508/5076403,2018,#ThisEndsHere: Ending Sexual Harassment and Assault at Penn State,"Communication, Culture and Critique",2018-08-20,Sophia Braverman,Sophia,Braverman,7.0,3.0,"Department of Women’s, Gender and Sexuality Studies, Penn State University, PA, USA"
10.1093/ccc/tcy018,https://academic.oup.com/ccc/article/11/3/508/5076403,2018,#ThisEndsHere: Ending Sexual Harassment and Assault at Penn State,"Communication, Culture and Critique",2018-08-20,Erin Farley,Erin,Farley,7.0,4.0,"Department of Women’s, Gender and Sexuality Studies, Penn State University, PA, USA"
10.1093/ccc/tcy018,https://academic.oup.com/ccc/article/11/3/508/5076403,2018,#ThisEndsHere: Ending Sexual Harassment and Assault at Penn State,"Communication, Culture and Critique",2018-08-20,Michele Hamilton,Michele,Hamilton,7.0,5.0,"Department of Women’s, Gender and Sexuality Studies, Penn State University, PA, USA"
10.1093/ccc/tcy018,https://academic.oup.com/ccc/article/11/3/508/5076403,2018,#ThisEndsHere: Ending Sexual Harassment and Assault at Penn State,"Communication, Culture and Critique",2018-08-20,Ellis Stump,Ellis,Stump,7.0,6.0,"Department of Women’s, Gender and Sexuality Studies, Penn State University, PA, USA"
10.1093/ccc/tcy018,https://academic.oup.com/ccc/article/11/3/508/5076403,2018,#ThisEndsHere: Ending Sexual Harassment and Assault at Penn State,"Communication, Culture and Critique",2018-08-20,Carly Weiss,Carly,Weiss,7.0,7.0,"Department of Women’s, Gender and Sexuality Studies, Penn State University, PA, USA"
10.1093/ccc/tcy001,https://academic.oup.com/ccc/article/11/2/213/4956844,2018,Domestic Workers and the Affective Dimensions of Communicative Empowerment,"Communication, Culture and Critique",2018-03-30,Cara Wallis,Cara,Wallis,1.0,1.0,"Department of Communication, Texas A&amp;M University, College Station, TX, 77843, USA"
10.1093/ccc/tcx020,https://academic.oup.com/ccc/article/11/2/231/4956843,2018,Discursive Legitimation in the Cultures of Internet Policymaking,"Communication, Culture and Critique",2018-03-30,Tamara Shepherd,Tamara,Shepherd,1.0,1.0,"Communication, Media and Film, University of Calgary, Calgary, Canada T2N 1N4"
10.1093/ccc/tcy007,https://academic.oup.com/ccc/article/11/2/247/4996086,2018,Black(er)face and Post-Racialism: Employing Racial Difference and “Progressive” Primitivism Online,"Communication, Culture and Critique",2018-05-15,Cristina Mislán,Cristina,Mislán,2.0,1.0,"Department of Journalism Studies, Missouri School of Journalism, University of Missouri-Columbia, Columbia, MO 65211"
10.1093/ccc/tcy007,https://academic.oup.com/ccc/article/11/2/247/4996086,2018,Black(er)face and Post-Racialism: Employing Racial Difference and “Progressive” Primitivism Online,"Communication, Culture and Critique",2018-05-15,Rokeshia Renné Ashley,Rokeshia,Ashley,2.0,2.0,"Department of Journalism Studies, Missouri School of Journalism, University of Missouri-Columbia, Columbia, MO 65211"
10.1093/ccc/tcy008,https://academic.oup.com/ccc/article/11/2/265/4996089,2018,"“Welcome to the Mommy Wars, Ladies”: Making Sense of the Ideology of Combative Mothering in Mommy Blogs","Communication, Culture and Critique",2018-05-15,Jenna Abetz,Jenna,Abetz,2.0,1.0,"Department of Communication, College of Charleston, Charleston, SC 29414, USA"
10.1093/ccc/tcy008,https://academic.oup.com/ccc/article/11/2/265/4996089,2018,"“Welcome to the Mommy Wars, Ladies”: Making Sense of the Ideology of Combative Mothering in Mommy Blogs","Communication, Culture and Critique",2018-05-15,Julia Moore,Julia,Moore,2.0,2.0,"Department of Communication, University of Utah, Salt Lake City, UT 84112, USA"
10.1093/ccc/tcy005,https://academic.oup.com/ccc/article/11/2/282/4956847,2018,The Queer Business of Casting Gay Characters on U.S. Television,"Communication, Culture and Critique",2018-03-30,Alfred L Martin,Alfred,Martin,1.0,1.0,"Department of Communication Studies, 105 Becker Communication Studies Building, Iowa City, Iowa 52242-1498, USA"
10.1093/ccc/tcy004,https://academic.oup.com/ccc/article/11/2/298/4956846,2018,Liberating or Disciplining? A Technofeminist Analysis of the use of Dating Apps Among Women in Urban China,"Communication, Culture and Critique",2018-03-30,Lik Sam Chan,Lik,Chan,1.0,1.0,"Annenberg School for Communication and Journalism, University of Southern California, Los Angeles, CA 90089, USA"
10.1093/ccc/tcy006,https://academic.oup.com/ccc/article/11/2/315/4969949,2018,Musée du Quai Branly: The Heart of Darkness in la Cité de la Lumière,"Communication, Culture and Critique",2018-04-13,Julia Khrebtan-Hörhager,Julia,Khrebtan-Hörhager,1.0,1.0,"Department of Communication Studies, Colorado State University, Fort Collins, CO 80523-1783, USA"
10.1093/ccc/tcx021,https://academic.oup.com/ccc/article/11/1/1/4953078,2018,Special Issue: Media and the Extreme Right: Editor’s Introduction,"Communication, Culture and Critique",2018-03-23,Laurie Ouellette,Laurie,Ouellette,2.0,1.0,"University of Minnesota, Minneapolis, MN 55455, USA"
10.1093/ccc/tcx021,https://academic.oup.com/ccc/article/11/1/1/4953078,2018,Special Issue: Media and the Extreme Right: Editor’s Introduction,"Communication, Culture and Critique",2018-03-23,Sarah Banet-Weiser,Sarah,Banet-Weiser,2.0,2.0,"University of Southern California, Los Angeles, CA 90089, USA"
10.1093/ccc/tcx002,https://academic.oup.com/ccc/article/11/1/7/4953068,2018,The Mainstreaming of Extreme Right-Wing Populism in the Low Countries: What is to be Done?,"Communication, Culture and Critique",2018-03-23,Bart Cammaerts,Bart,Cammaerts,1.0,1.0,"London School of Economics and Political Science, Media and Communications Department, Houghton Street, London WC2A 2AE, UK"
10.1093/ccc/tcx005,https://academic.oup.com/ccc/article/11/1/21/4953072,2018,Why Populism is Troubling for Democratic Communication,"Communication, Culture and Critique",2018-03-23,Silvio Waisbord,Silvio,Waisbord,1.0,1.0,"School of Media and Public Affairs, George Washington University, Washington DC, USA"
