doi,url,year,title,paperType,journal,datePublished,keywords
10.1111/j.1753-9137.2008.00028.x,https://academic.oup.com/ccc/article/1/4/358/4067440,2008,Critiques on the Participatory Potentials of Web 2.0,ScholarlyArticle,"Communication, Culture and Critique",2008-12-11,
10.1111/j.1753-9137.2008.00031.x,https://academic.oup.com/ccc/article/1/4/378/4067451,2008,Talk About Terrorism and the Media: Communicating With the Conduit Metaphor,ScholarlyArticle,"Communication, Culture and Critique",2008-12-11,
10.1111/j.1753-9137.2008.00032.x,https://academic.oup.com/ccc/article/1/4/396/4067453,2008,Sexual Polysemy: The Discursive Ground of Talk about Sex and Education in U.S. History,ScholarlyArticle,"Communication, Culture and Critique",2008-12-11,
10.1111/j.1753-9137.2008.00033.x,https://academic.oup.com/ccc/article/1/4/416/4067457,2008,Commodifying Africa on U.S. Network Reality Television,ScholarlyArticle,"Communication, Culture and Critique",2008-12-11,
10.1111/j.1753-9137.2008.00029.x,https://academic.oup.com/ccc/article/1/4/447/4067463,2008,Book Reviews,ScholarlyArticle,"Communication, Culture and Critique",2008-12-11,
10.1111/j.1753-9137.2008.00030.x,https://academic.oup.com/ccc/article/1/4/448/4067464,2008,Book Reviews,ScholarlyArticle,"Communication, Culture and Critique",2008-12-11,
10.1111/j.1753-9137.2008.00021.x,https://academic.oup.com/ccc/article/1/3/227/4067377,2008,Masked Silence Sequences: Hearing Discrimination in the College Classroom,ScholarlyArticle,"Communication, Culture and Critique",2008-10-22,
10.1111/j.1753-9137.2008.00022.x,https://academic.oup.com/ccc/article/1/3/253/4067392,2008,Beyond Desire? Star Bodies and Sensation,ScholarlyArticle,"Communication, Culture and Critique",2008-10-22,
10.1111/j.1753-9137.2008.00023.x,https://academic.oup.com/ccc/article/1/3/268/4067394,2008,Writing Media Culture: Representation and Experience in Media Ethnography,ScholarlyArticle,"Communication, Culture and Critique",2008-10-22,
10.1111/j.1753-9137.2008.00024.x,https://academic.oup.com/ccc/article/1/3/287/4067407,2008,Getting Real With “Tell It Like It Is” Talk Therapy: Hegemonic Masculinity and the Dr. Phil Show,ScholarlyArticle,"Communication, Culture and Critique",2008-10-22,
10.1111/j.1753-9137.2008.00025.x,https://academic.oup.com/ccc/article/1/3/311/4067414,2008,Capitalizing on Affect: Viagra (in)Action,ScholarlyArticle,"Communication, Culture and Critique",2008-10-22,
10.1111/j.1753-9137.2008.00026.x,https://academic.oup.com/ccc/article/1/3/329/4067421,2008,Rethinking Social Justice Scholarship in Media and Communication,ScholarlyArticle,"Communication, Culture and Critique",2008-10-22,
10.1111/j.1753-9137.2008.00016.x,https://academic.oup.com/ccc/article/1/2/143/3947827,2008,"Frozen in Time: Gender, Fan Culture, and a Young Widow’s Icy Terrain",ScholarlyArticle,"Communication, Culture and Critique",2008-07-29,
10.1111/j.1753-9137.2008.00017.x,https://academic.oup.com/ccc/article/1/2/163/3947843,2008,Manufacturing Peace Through International Communication Policies: United Nations Public Information Strategy in Guatemala 1996–2004,ScholarlyArticle,"Communication, Culture and Critique",2008-07-29,
10.1111/j.1753-9137.2008.00018.x,https://academic.oup.com/ccc/article/1/2/179/3947854,2008,Framing Rape: An Examination of Public Relations Strategies in the Duke University Lacrosse Case,ScholarlyArticle,"Communication, Culture and Critique",2008-07-29,
10.1111/j.1753-9137.2008.00019.x,https://academic.oup.com/ccc/article/1/2/203/3947880,2008,Expressive Rationality: A Different Approach for Understanding Participation in Municipal Deliberative Practices,ScholarlyArticle,"Communication, Culture and Critique",2008-07-29,
10.1111/j.1753-9137.2008.00020.x,https://academic.oup.com/ccc/article/1/2/222/3947892,2008,"The Road To Guantánamo (Michael Winterbottom/Mat Whitecross, 2006): A Commentary",ScholarlyArticle,"Communication, Culture and Critique",2008-07-29,
10.1111/j.1753-9137.2008.00014.x,https://academic.oup.com/ccc/article/1/1/1/4067378,2008,Editor’s Introduction,ScholarlyArticle,"Communication, Culture and Critique",2008-02-29,
10.1111/j.1753-9137.2007.00001.x,https://academic.oup.com/ccc/article/1/1/3/4067379,2008,On Being Critical,ScholarlyArticle,"Communication, Culture and Critique",2008-02-29,
10.1111/j.1753-9137.2007.00002.x,https://academic.oup.com/ccc/article/1/1/8/4067380,2008,A Manifesto for a Genderless Feminist Critique,ScholarlyArticle,"Communication, Culture and Critique",2008-02-29,
10.1111/j.1753-9137.2007.00003.x,https://academic.oup.com/ccc/article/1/1/20/4067382,2008,Why Be Critical?,ScholarlyArticle,"Communication, Culture and Critique",2008-02-29,
10.1111/j.1753-9137.2007.00005.x,https://academic.oup.com/ccc/article/1/1/40/4067384,2008,Social Movement Theories and Alternative Media: An Evaluation and Critique,ScholarlyArticle,"Communication, Culture and Critique",2008-02-29,
10.1111/j.1753-9137.2007.00006.x,https://academic.oup.com/ccc/article/1/1/51/4067396,2008,Engaging with Media—A Matter of Literacy?,ScholarlyArticle,"Communication, Culture and Critique",2008-02-29,
10.1111/j.1753-9137.2007.00007.x,https://academic.oup.com/ccc/article/1/1/63/4067404,2008,Civil Brand (2002) and the Prison Industrial Complex,ScholarlyArticle,"Communication, Culture and Critique",2008-02-29,
10.1111/j.1753-9137.2007.00008.x,https://academic.oup.com/ccc/article/1/1/72/4067405,2008,Falsifying Two Asian Paradigms and De-Westernizing Science,ScholarlyArticle,"Communication, Culture and Critique",2008-02-29,
10.1111/j.1753-9137.2007.00009.x,https://academic.oup.com/ccc/article/1/1/86/4067410,2008,"How Communication, Culture, and Critique Intersect in the Study of Journalism",ScholarlyArticle,"Communication, Culture and Critique",2008-02-29,
10.1111/j.1753-9137.2007.00010.x,https://academic.oup.com/ccc/article/1/1/92/4067411,2008,Crossing Boundaries: New Media and Networked Journalism,ScholarlyArticle,"Communication, Culture and Critique",2008-02-29,
10.1111/j.1753-9137.2007.00011.x,https://academic.oup.com/ccc/article/1/1/105/4067418,2008,Knowledge Workers of the World! Unite?,ScholarlyArticle,"Communication, Culture and Critique",2008-02-29,
10.1111/j.1753-9137.2007.00012.x,https://academic.oup.com/ccc/article/1/1/116/4067426,2008,"The Other Sides of Globalization: Communication, Culture, and Postcolonial Critique",ScholarlyArticle,"Communication, Culture and Critique",2008-02-29,
10.1111/j.1753-9137.2007.00013.x,https://academic.oup.com/ccc/article/1/1/126/4067427,2008,The Militarization of U.S. Communications,ScholarlyArticle,"Communication, Culture and Critique",2008-02-29,
10.1111/j.1753-9137.2008.00015.x,https://academic.oup.com/ccc/article/1/1/139/4067441,2008,Contributors’ Biographies,ScholarlyArticle,"Communication, Culture and Critique",2008-02-29,
